id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;gps_code;iata_code;local_code;home_link;wikipedia_link;keywords;Area
26444;VAGO;large_airport;Dabolim Airport;15,3808002472;73,8313980103;150;AS;IN;IN-GA;Vasco da Gama;yes;VOGO;GOI;;;https://en.wikipedia.org/wiki/Dabolim_Airport;Goa Airport, Dabolim Navy Airbase, а§¶а§Ња§ђа•Ла§≥а•А а§µа§ња§Ѓа§Ња§®а§§а§≥;
26496;VECC;large_airport;Netaji Subhash Chandra Bose International Airport;22,654699325561500;88,44670104980470;16;AS;IN;IN-WB;Kolkata;yes;VECC;CCU;;;https://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport;Calcutta, Kolkatta, Dum Dum Air Force Station;
26540;VIAR;large_airport;Sri Guru Ram Dass Jee International Airport;31,7096004486;74,7973022461;756;AS;IN;IN-PB;Amritsar;yes;VIAR;ATQ;;http://www.aai.aero/allAirports/amritsar_generalinfo.jsp;https://en.wikipedia.org/wiki/Sri_Guru_Ram_Dass_Jee_International_Airport;Amritsar Air Force Station;
26555;VIDP;large_airport;Indira Gandhi International Airport;28,5665;77,103104;777;AS;IN;IN-DL;New Delhi;yes;VIDP;DEL;;http://www.newdelhiairport.in/;https://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport;Palam Air Force Station;
35145;VOBL;large_airport;Kempegowda International Airport;13,1979;77,706299;3000;AS;IN;IN-KA;Bangalore;yes;VOBL;BLR;;http://www.bengaluruairport.com/home/home.jspx;https://en.wikipedia.org/wiki/Kempegowda_International_Airport;;
26609;VOCI;large_airport;Cochin International Airport;10,152;76,401901;30;AS;IN;IN-KL;Kochi;yes;VOCI;COK;;http://www.cial.aero/;https://en.wikipedia.org/wiki/Cochin_International_Airport;Cochin;
26610;VOCL;large_airport;Calicut International Airport;11,1367998123;75,95529937740000;342;AS;IN;IN-KL;Calicut;yes;VOCL;CCJ;;;https://en.wikipedia.org/wiki/Calicut_International_Airport;;
35141;VOHS;large_airport;Rajiv Gandhi International Airport;17,231318;78,429855;2024;AS;IN;IN-TG;Hyderabad;yes;VOHS;HYD;;http://www.hyderabad.aero/;https://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport;Shamshabad, Hyderabad;
26618;VOMM;large_airport;Chennai International Airport;12,990005;80,169296;52;AS;IN;IN-TN;Chennai;yes;VOMM;MAA;;;https://en.wikipedia.org/wiki/Chennai_International_Airport;;
26629;VOTV;large_airport;Trivandrum International Airport;8,48211956024;76,9200973511;15;AS;IN;IN-KL;Thiruvananthapuram;yes;VOTV;TRV;;;https://en.wikipedia.org/wiki/Trivandrum_International_Airport;Thiruvananthapuram International Airport, Trivandrum Air Force Station;
5289;ORBI;large_airport;Baghdad International Airport;33,262500762900000;44,2346000671;114;AS;IQ;IQ-BG;Baghdad;yes;ORBI;BGW;;;https://en.wikipedia.org/wiki/Baghdad_International_Airport;SDA, BIAP, VBC, ORBS, Camp Sather, Saddam International Airport, Al Anbar Airport;
5294;ORMM;large_airport;Basrah International Airport;30,549100875854500;47,66210174560550;11;AS;IQ;IQ-BA;Basrah;yes;ORMM;BSR;;;https://en.wikipedia.org/wiki/Basra_International_Airport;;
5166;OIIE;large_airport;Imam Khomeini International Airport;35,416099548339800;51,152198791503900;3305;AS;IR;IR-07;Tehran;yes;OIIE;IKA;;http://www.ikia.ir/;https://en.wikipedia.org/wiki/Imam_Khomeini_International_Airport;Ahmadabad;
5168;OIII;large_airport;Mehrabad International Airport;35,68920135498050;51,31340026855470;3962;AS;IR;IR-07;Tehran;yes;OIII;THR;;;https://en.wikipedia.org/wiki/Mehrabad_International_Airport;;
5183;OIMM;large_airport;Mashhad International Airport;36,235198974609400;59,64099884033200;3263;AS;IR;IR-30;Mashhad;yes;OIMM;MHD;;;https://en.wikipedia.org/wiki/Mashhad_International_Airport;Shahid Hashemi Nejad Airport;
5197;OISS;large_airport;Shiraz Shahid Dastghaib International Airport;29,5392;52,589802;4927;AS;IR;IR-14;Shiraz;yes;OISS;SYZ;;http://shirazairport.ir/;https://en.wikipedia.org/wiki/Shiraz_International_Airport;;
5204;OITT;large_airport;Tabriz International Airport;38,1338996887207;46,23500061035160;4459;AS;IR;IR-01;Tabriz;yes;OITT;TBZ;;http://www.tabrizairport.ir/;https://en.wikipedia.org/wiki/Tabriz_International_Airport;IRIAF;
5212;OJAI;large_airport;Queen Alia International Airport;31,7226009369;35,9931983948;2395;AS;JO;JO-AM;Amman;yes;OJAI;AMM;;;https://en.wikipedia.org/wiki/Queen_Alia_International_Airport;;
5531;RJAA;large_airport;Narita International Airport;35,764702;140,386002;141;AS;JP;JP-12;Tokyo / Narita;yes;RJAA;NRT;;;https://en.wikipedia.org/wiki/Narita_International_Airport;TYO, Tokyo Narita Airport, New Tokyo International Airport;
5536;RJBB;large_airport;Kansai International Airport;34,427299;135,244003;26;AS;JP;JP-27;Izumisano;yes;RJBB;KIX;;http://www.kansai-airport.or.jp/en/index.asp;https://en.wikipedia.org/wiki/Kansai_International_Airport;OSA;
5544;RJCC;large_airport;New Chitose Airport;42,77519989013670;141,69200134277300;82;AS;JP;JP-01;Chitose / Tomakomai;yes;RJCC;CTS;;http://www.new-chitose-airport.jp/language/english/;https://en.wikipedia.org/wiki/New_Chitose_Airport;;
5564;RJFF;large_airport;Fukuoka Airport;33,585899353027300;130,4510040283200;32;AS;JP;JP-40;Fukuoka;yes;RJFF;FUK;;http://www.fuk-ab.co.jp/english/frame_index.html;https://en.wikipedia.org/wiki/Fukuoka_Airport;Itazuke Air Base;
5566;RJFK;large_airport;Kagoshima Airport;31,80340003967290;130,718994140625;906;AS;JP;JP-46;Kagoshima;yes;RJFK;KOJ;;;https://en.wikipedia.org/wiki/Kagoshima_Airport;;
5576;RJGG;large_airport;Chubu Centrair International Airport;34,8583984375;136,80499267578100;15;AS;JP;JP-23;Tokoname;yes;RJGG;NGO;;;https://en.wikipedia.org/wiki/Ch%C5%ABbu_Centrair_International_Airport;;
299238;rjns;large_airport;Mount Fuji Shizuoka Airport;34,796043;138,187752;433;AS;JP;JP-22;Makinohara / Shimada;yes;RJNS;FSZ;;http://www.mtfuji-shizuokaairport.jp/english/index.html;https://en.wikipedia.org/wiki/Shizuoka_Airport;;
5598;RJOO;large_airport;Osaka International Airport;34,785499572753900;135,43800354003900;50;AS;JP;JP-27;Osaka;yes;RJOO;ITM;;;https://en.wikipedia.org/wiki/Osaka_International_Airport;OSA, Itami;
5615;RJSS;large_airport;Sendai Airport;38,139702;140,917007;15;AS;JP;JP-04;Natori;yes;RJSS;SDJ;;;https://en.wikipedia.org/wiki/Sendai_Airport;;
5627;RJTT;large_airport;Tokyo Haneda International Airport;35,552299;139,779999;35;AS;JP;JP-13;Ota, Tokyo;yes;RJTT;HND;;http://www.haneda-airport.jp/;https://en.wikipedia.org/wiki/Tokyo_International_Airport;TYO, Haneda;
5629;RJTY;large_airport;Yokota Air Base;35,74850082397460;139,34800720214800;463;AS;JP;JP-13;Fussa;no;RJTY;OKO;;;https://en.wikipedia.org/wiki/Yokota_Air_Base;;
5671;ROAH;large_airport;Naha Airport;26,1958007812;127,646003723;12;AS;JP;JP-47;Naha;yes;ROAH;OKA;;http://www.naha-airport.co.jp/;https://en.wikipedia.org/wiki/Naha_Airport;йВ£и¶Зз©ЇжЄѓ, Naha K≈Ђk≈Н?, AHA, Naha AFB;
5673;RODN;large_airport;Kadena Air Base;26,351667;127,769444;143;AS;JP;JP-47;;no;RODN;DNA;;;https://en.wikipedia.org/wiki/Kadena_Air_Base;;
6426;UAFM;large_airport;Manas International Airport;43,0612983704;74,4776000977;2058;AS;KG;KG-C;Bishkek;yes;UCFM;FRU;;;https://en.wikipedia.org/wiki/Manas_International_Airport;UAFM, Manas Air Force Base;
26475;VDPP;large_airport;Phnom Penh International Airport;11,546600341796900;104,84400177002000;40;AS;KH;KH-8;Phnom Penh;yes;VDPP;PNH;;http://www.cambodia-airports.com/phnompenh/en/;https://en.wikipedia.org/wiki/Phnom_Penh_International_Airport;Pochentong International Airport;
26476;VDSR;large_airport;Siem Reap International Airport;13,410699844400000;103,81300354;60;AS;KH;KH-17;Siem Reap;yes;VDSR;REP;;http://www.cambodia-airports.com/siemreap/en;https://en.wikipedia.org/wiki/Siem_Reap_International_Airport;Angkor International Airport;
5642;RKPK;large_airport;Gimhae International Airport;35,1795005798;128,93800354;6;AS;KR;KR-26;Busan;yes;RKPK;PUS;;http://gimhae.airport.co.kr/eng/index.jsp;https://en.wikipedia.org/wiki/Gimhae_International_Airport;Kimhae, Pusan;
5653;RKSI;large_airport;Incheon International Airport;37,46910095214840;126,45099639892600;23;AS;KR;KR-28;Seoul;yes;RKSI;ICN;;;https://en.wikipedia.org/wiki/Incheon_International_Airport;;
5655;RKSO;large_airport;Osan Air Base;37,090599;127,029999;38;AS;KR;KR-41;;no;RKSO;OSN;;;https://en.wikipedia.org/wiki/Osan_Air_Base;;
5656;RKSS;large_airport;Gimpo International Airport;37,5583;126,791;59;AS;KR;KR-11;Seoul;yes;RKSS;GMP;;http://gimpo.airport.co.kr/eng/index.jsp;https://en.wikipedia.org/wiki/Gimpo_International_Airport;;
5663;RKTU;large_airport;Cheongju International Airport/Cheongju Air Base (K-59/G-513);36,717008;127,498741;191;AS;KR;KR-43;Cheongju;yes;RKTU;CJJ;;http://cheongju.airport.co.kr/doc/cheongju_eng/;https://en.wikipedia.org/wiki/Cheongju_Airport;;
5220;OKBK;large_airport;Kuwait International Airport;29,226600646972700;47,96889877319340;206;AS;KW;KW-FA;Kuwait City;yes;OKBK;KWI;;http://www.kuwait-airport.com.kw/Index_e.htm;https://en.wikipedia.org/wiki/Kuwait_International_Airport;Al Mubarak Air Base;
6421;UAAA;large_airport;Almaty Airport;43,35210037231450;77,04049682617190;2234;AS;KZ;KZ-ALM;Almaty;yes;UAAA;ALA;;;https://en.wikipedia.org/wiki/Almaty_International_Airport;Alma Ata;
6423;UACC;large_airport;Astana International Airport;51,02220153808590;71,46690368652340;1165;AS;KZ;KZ-AKM;Astana;yes;UACC;TSE;;;https://en.wikipedia.org/wiki/Astana_International_Airport;;
337747;UAIT;large_airport;Hazrat Sultan International Airport;43,313126;68,549881;1;AS;KZ;KZ-YUZ;;yes;UAIT;HSA;;;https://en.wikipedia.org/wiki/Hazret_Sultan_International_Airport;;
6431;UAKK;large_airport;Sary-Arka Airport;49,670799255371100;73,33439636230470;1765;AS;KZ;KZ-KAR;Karaganda;yes;UAKK;KGF;;;https://en.wikipedia.org/wiki/Sary-Arka_Airport;;
5222;OLBA;large_airport;Beirut Rafic Hariri International Airport;33,820899963378900;35,488399505615200;87;AS;LB;LB-JL;Beirut;yes;OLBA;BEY;;http://www.beirutairport.gov.lb/;https://en.wikipedia.org/wiki/Beirut_Rafic_Hariri_International_Airport;Chaldea, Beirut Air Base, ўЕЎЈЎІЎ± Ў®ўКЎ±ўИЎ™ Ў±ўБўКўВ ЎІўДЎ≠Ў±ўКЎ±ўК ЎІўДЎѓўИўДўК;
26463;VCBI;large_airport;Bandaranaike International Colombo Airport;7,180759906768800;79,88410186767580;30;AS;LK;LK-1;Colombo;yes;VCBI;CMB;;http://www.airport.lk/;https://en.wikipedia.org/wiki/Bandaranaike_International_Airport;RAF Negombo, Katunayake International Airport;
309579;VCRI;large_airport;Mattala Rajapaksa International Airport;6,284467;81,124128;157;AS;LK;LK-3;;yes;VCRI;HRI;VCRI;http://www.mria.lk/;https://en.wikipedia.org/wiki/Mattala_Rajapaksa_International_Airport;Hambantota International Airport;
26727;VYMD;large_airport;Mandalay International Airport;21,702199935913100;95,97789764404300;300;AS;MM;MM-04;Mandalay;yes;VYMD;MDL;;;https://en.wikipedia.org/wiki/Mandalay_International_Airport;;
26744;VYYY;large_airport;Yangon International Airport;16,907300949100000;96,1332015991;109;AS;MM;MM-06;Yangon;yes;VYYY;RGN;;http://www.yangonairportonline.com;https://en.wikipedia.org/wiki/Yangon_International_Airport;Rangoon;
335326;ZMCK;large_airport;Ulaanbaatar International Airport;47,646916;106,819833;4482;AS;MN;MN-047;Ulaanbaatar;yes;ZMCK;UBN;;;https://en.wikipedia.org/wiki/New_Ulaanbaatar_International_Airport;Kh√ґshig Valley;
27212;ZMUB;large_airport;Buyant-Ukhaa International Airport;47,843102;106,766998;4364;AS;MN;MN-1;Ulan Bator;yes;ZMUB;ULN;;;https://en.wikipedia.org/wiki/Buyant-Ukhaa_International_Airport;Chinggis Khaan International;
26589;VMMC;large_airport;Macau International Airport;22,149599;113,592003;20;AS;MO;MO-U-A;Macau;yes;VMMC;MFM;;http://www.macau-airport.gov.mo/en/index.php;https://en.wikipedia.org/wiki/Macau_International_Airport;жЊ≥йЦАеЬЛйЪЫж©Яе†і;
26636;VRMM;large_airport;Mal√© International Airport;4,191830158233640;73,52909851074220;6;AS;MV;MV-MLE;Mal√©;yes;VRMM;MLE;;http://www.airports.com.mv/;https://en.wikipedia.org/wiki/Mal%C3%A9_International_Airport;;
26874;WMKK;large_airport;Kuala Lumpur International Airport;2,745579957962;101,70999908447;69;AS;MY;MY-14;Kuala Lumpur;yes;WMKK;KUL;;;https://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport;KLIA;
26596;VNKT;large_airport;Tribhuvan International Airport;27,6966;85,3591;4390;AS;NP;NP-BA;Kathmandu;yes;VNKT;KTM;;http://www.tiairport.com.np/index.php;https://en.wikipedia.org/wiki/Tribhuvan_International_Airport;gaucharan;
299738;OM-0003;large_airport;Duqm International Airport;19,501944;57,634167;364;AS;OM;OM-WU;Duqm;yes;OODQ;DQM;;http://www.omanairports.com/;https://en.wikipedia.org/wiki/Duqm_Jaaluni_Airport;;
299747;OM-0004;large_airport;Mussanah Airport;23,640556;57,4875;372;AS;OM;OM-BA;Al Masna'ah;no;OOMN;MNH;;;https://en.wikipedia.org/wiki/Rustaq_Airport;Musanaa, Wadi al Maawil, Al Muladdah, OORQ, Rustaq Airport;
5242;OOMS;large_airport;Muscat International Airport;23,593299865722700;58,284400939941400;48;AS;OM;OM-MA;Muscat;yes;OOMS;MCT;;;https://en.wikipedia.org/wiki/Seeb_International_Airport;Seeb International Airport, Masqat;
308633;PH-0001;large_airport;Laguindingan Airport;8,612203;124,456496;190;AS;PH;PH-MSR;Cagayan de Oro;yes;RPMY;CGY;;http://laguindinganinternationalairport.com/;https://en.wikipedia.org/wiki/Laguindingan_International_Airport;CGY,Laguindingan,IGN,RPML;
325947;PH-0073;large_airport;Cagayan North International Airport;18,182388;121,745853;148;AS;PH;PH-CAG;Lal-lo;yes;RPLH;LLC;;;https://en.wikipedia.org/wiki/Cagayan_North_International_Airport;Northern Cagayan, Lal-lo;
5687;RPLC;large_airport;Diosdado Macapagal International Airport;15,186;120,559998;484;AS;PH;PH-PAM;Mabalacat;yes;RPLC;CRK;;http://www.clarkairport.com/;https://en.wikipedia.org/wiki/Diosdado_Macapagal_International_Airport;Clark International Airport, Paliparang Pandaigdig ng Diosdado Macapagal, Clark Air Base;
5689;RPLL;large_airport;Ninoy Aquino International Airport;14,5086;121,019997;75;AS;PH;PH-00;Manila;yes;RPLL;MNL;;;https://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport;Manila International Airport;
5697;RPMD;large_airport;Francisco Bangoy International Airport;7,12552;125,646004;96;AS;PH;PH-DAS;Davao;yes;RPMD;DVO;;;https://en.wikipedia.org/wiki/Francisco_Bangoy_International_Airport;Davao International Airport;
5742;RPVM;large_airport;Mactan Cebu International Airport;10,307499885559;123,97899627686;31;AS;PH;PH-CEB;Lapu-Lapu City;yes;RPVM;CEB;;http://www.mactan-cebuairport.com.ph/;https://en.wikipedia.org/wiki/Mactan-Cebu_International_Airport;;
333692;OPIS;large_airport;Islamabad International Airport;33,549;72,82566;1761;AS;PK;PK-PB;Islamabad;yes;OPIS;ISB;;http://www.islamabadairport.com.pk/;https://en.wikipedia.org/wiki/Islamabad_International_Airport;;
41624;OPST;large_airport;Sialkot Airport;32,5355567932;74,3638916016;837;AS;PK;PK-PB;Sialkot;yes;OPST;SKT;;;https://en.wikipedia.org/wiki/Sialkot_International_Airport;;
44686;OTHH;large_airport;Hamad International Airport;25,273056;51,608056;13;AS;QA;QA-DA;Doha;yes;OTHH;DOH;;http://dohahamadairport.com/;https://en.wikipedia.org/wiki/Hamad_International_Airport;New Doha International Airport;
6455;UHHH;large_airport;Khabarovsk-Novy Airport;48,52799987793;135,18800354004;244;AS;RU;RU-KHA;Khabarovsk;yes;UHHH;KHV;;http://airkhv.ru/;https://en.wikipedia.org/wiki/Khabarovsk_Novy_Airport;–Р—Н—А–Њ–њ–Њ—А—В –•–∞–±–∞—А–Њ–≤—Б–Ї-–Э–Њ–≤—Л–є;
6507;UNNT;large_airport;Tolmachevo Airport;55,012599945068;82,650703430176;365;AS;RU;RU-NVS;Novosibirsk;yes;UNNT;OVB;;http://eng.tolmachevo.ru/;https://en.wikipedia.org/wiki/Tolmachevo_Airport;;
26378;USSS;large_airport;Koltsovo Airport;56,743099212646;60,802700042725;764;AS;RU;RU-SVE;Yekaterinburg;yes;USSS;SVX;;http://www.koltsovo.ru/en/;https://en.wikipedia.org/wiki/Koltsovo_Airport;;
5087;OEDF;large_airport;King Fahd International Airport;26,471200942993200;49,79790115356450;72;AS;SA;SA-04;Ad Dammam;yes;OEDF;DMM;;;https://en.wikipedia.org/wiki/King_Fahd_International_Airport;;
5089;OEDR;large_airport;King Abdulaziz Air Base;26,265399932900000;50,152000427200000;84;AS;SA;SA-04;;no;OEDR;DHA;;;https://en.wikipedia.org/wiki/Dhahran_International_Airport;;
5097;OEJN;large_airport;King Abdulaziz International Airport;21,6796;39,156502;48;AS;SA;SA-02;Jeddah;yes;OEJN;JED;;http://www.jed-airport.com/;https://en.wikipedia.org/wiki/King_Abdulaziz_International_Airport;Mecca, Hajj;
5101;OEMA;large_airport;Prince Mohammad Bin Abdulaziz Airport;24,5534;39,705101;2151;AS;SA;SA-03;Medina;yes;OEMA;MED;;http://www.tibahairports.com/en-EN/Pages/Main.aspx;https://en.wikipedia.org/wiki/Prince_Mohammad_Bin_Abdulaziz_Airport;Medinah;
5112;OERK;large_airport;King Khaled International Airport;24,957599639892600;46,69879913330080;2049;AS;SA;SA-01;Riyadh;yes;OERK;RUH;;;https://en.wikipedia.org/wiki/King_Khalid_International_Airport;Riyad;
26887;WSSS;large_airport;Singapore Changi Airport /  Changi Air Base (West);1,35019;103,994003;22;AS;SG;SG-04;Singapore;yes;WSSS;SIN;;http://www.changiairport.com/;https://en.wikipedia.org/wiki/Singapore_Changi_Airport;RAF Changi;
5302;OSAP;large_airport;Aleppo International Airport;36,18069839477540;37,22439956665040;1276;AS;SY;SY-HL;Aleppo;yes;OSAP;ALP;;http://www.aleppo-airport.com/en/;https://en.wikipedia.org/wiki/Aleppo_International_Airport;ўЕЎЈЎІЎ± Ў≠ўДЎ® ЎІўДЎѓўИўДўК;
5303;OSDI;large_airport;Damascus International Airport;33,4114990234375;36,51559829711910;2020;AS;SY;SY-DI;Damascus;yes;OSDI;DAM;;;https://en.wikipedia.org/wiki/Damascus_International_Airport;ўЕЎЈЎІЎ± ЎѓўЕЎіўВ ЎІўДЎѓўИўДўК;
5306;OSLK;large_airport;Bassel Al-Assad International Airport;35,401100158691400;35,948699951171900;157;AS;SY;SY-LA;Latakia;yes;OSLK;LTK;;;https://en.wikipedia.org/wiki/Bassel_Al-Assad_International_Airport;ўЕЎЈЎІЎ± ЎІўДЎіўЗўКЎѓ Ў®ЎІЎ≥ўД ЎІўДЎ£Ў≥Ўѓ ЎІўДЎѓўИўДўК;
26638;VTBD;large_airport;Don Mueang International Airport;13,9125995636;100,607002258;9;AS;TH;TH-10;Bangkok;yes;VTBD;DMK;;http://www2.airportthai.co.th/airportnew/bangkok/index.asp?lang=en;https://en.wikipedia.org/wiki/Don_Mueang_International_Airport;Old Bangkok International Airport, Don Muang Royal Thai Air Force Base;
28118;VTBS;large_airport;Suvarnabhumi Airport;13,681099891662600;100,74700164794900;5;AS;TH;TH-10;Bangkok;yes;VTBS;BKK;;;https://en.wikipedia.org/wiki/Suvarnabhumi_Airport;;
26647;VTCC;large_airport;Chiang Mai International Airport;18,766799926800000;98,962600708;1036;AS;TH;TH-50;Chiang Mai;yes;VTCC;CNX;;;https://en.wikipedia.org/wiki/Chiang_Mai_International_Airport;;
26674;VTSP;large_airport;Phuket International Airport;8,1132;98,316902;82;AS;TH;TH-83;Phuket;yes;VTSP;HKT;;;https://en.wikipedia.org/wiki/Phuket_International_Airport;;
26380;UTAA;large_airport;Ashgabat International Airport;37,986801;58,361;692;AS;TM;TM-A;Ashgabat;yes;UTAA;ASB;;;https://en.wikipedia.org/wiki/Ashgabat_International_Airport;Saparmurat Turkmenbashy International Airport;
4509;LTAC;large_airport;EsenboƒЯa International Airport;40,128101348900000;32,995098114;3125;AS;TR;TR-06;Ankara;yes;LTAC;ESB;;;https://en.wikipedia.org/wiki/Esenbo%C4%9Fa_International_Airport;;
4512;LTAF;large_airport;Adana Airport;36,982201;35,280399;65;AS;TR;TR-01;Seyhan;yes;LTAF;ADA;;;https://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport;≈Юakirpa≈Яa, Sakirpasa;
4515;LTAI;large_airport;Antalya International Airport;36,898701;30,800501;177;AS;TR;TR-07;Antalya;yes;LTAI;AYT;;http://www.antalya.dhmi.gov.tr/havaalanlari/default.aspx?hv=4;https://en.wikipedia.org/wiki/Antalya_Airport;;
4516;LTAJ;large_airport;Gaziantep International Airport;36,9472007751;37,4786987305;2315;AS;TR;TR-27;Gaziantep;yes;LTAJ;GZT;;;https://en.wikipedia.org/wiki/O%C4%9Fuzeli_Airport;;
4533;LTBJ;large_airport;Adnan Menderes International Airport;38,2924003601;27,156999588;412;AS;TR;TR-35;ƒ∞zmir;yes;LTBJ;ADB;;http://www.adnanmenderesairport.com;https://en.wikipedia.org/wiki/Adnan_Menderes_Airport;;
4542;LTBS;large_airport;Dalaman International Airport;36,7131004333;28,7924995422;20;AS;TR;TR-48;Dalaman;yes;LTBS;DLM;;;https://en.wikipedia.org/wiki/Dalaman_Airport;;
4551;LTCE;large_airport;Erzurum International Airport;39,9565010071;41,17020034790000;5763;AS;TR;TR-25;Erzurum;yes;LTCE;ERZ;;;https://en.wikipedia.org/wiki/Erzurum_Airport;;
4553;LTCG;large_airport;Trabzon International Airport;40,99509811401370;39,78969955444340;104;AS;TR;TR-61;Trabzon;yes;LTCG;TZX;;;https://en.wikipedia.org/wiki/Trabzon_Airport;;
4565;LTFC;large_airport;S√Љleyman Demirel International Airport;37,8554000854;30,368400573700000;2835;AS;TR;TR-32;Isparta;yes;LTFC;ISE;;http://www.dhmi.gov.tr/dosyalar/limanvemeydanlar/sdemirel/sdemirel.asp;https://en.wikipedia.org/wiki/S%C3%BCleyman_Demirel_Airport;;
